x,y,z
12.115464,54.062086,35.2
12.115085,54.061679,35.2
12.115069,54.061722,35.3
12.115046,54.061835,35.3
12.115030,54.061925,35.4
12.115029,54.061898,35.3
12.114925,54.057758,35.1
12.114857,54.057746,35.3
12.115148,54.058361,35.4
12.115100,54.058321,35.4
12.114955,54.060979,34.0
12.114985,54.061506,35.1
12.114710,54.058785,35.5
12.114695,54.058773,35.5
12.114807,54.058865,35.4
12.114791,54.058853,35.4
12.114706,54.061377,35.0
12.114737,54.061654,35.4
12.114688,54.061737,35.4
12.114696,54.061908,35.6
12.114612,54.058705,35.6
12.114597,54.058693,35.6
12.114552,54.061398,35.1
12.114548,54.061588,35.4
12.114670,54.061824,35.5
12.114573,54.062015,35.6
12.114527,54.062012,35.7
12.114469,54.057919,36.1
12.114400,54.057917,36.1
12.114470,54.058585,35.8
12.114515,54.058624,35.7
12.114176,54.061684,35.7
12.114169,54.061741,35.7
12.114167,54.061772,35.8
12.114151,54.061833,35.8
12.114153,54.058031,36.4
12.114184,54.061648,35.7
12.113798,54.061695,36.1
12.113620,54.057674,36.5
12.113647,54.058062,36.7
12.113682,54.058048,36.7
12.113604,54.061519,36.1
12.113582,54.061613,36.2
12.113633,54.061937,36.9
12.113673,54.061972,36.4
12.113626,54.061968,36.5
12.113390,54.057776,36.7
12.113340,54.058187,36.8
12.112936,54.057939,37.2
12.113221,54.061733,36.5
12.112851,54.057983,37.2
12.112300,54.059272,35.8
12.112394,54.061516,35.8
12.112320,54.061743,36.4
12.112261,54.059234,35.8
12.112040,54.061037,35.7
12.112247,54.061871,36.6
12.112186,54.061864,36.6
12.112121,54.061859,36.6
12.111860,54.059825,35.7
12.111867,54.059951,35.6
12.111868,54.059935,35.6
12.111860,54.060065,35.7
12.111861,54.060049,35.7
12.111854,54.060163,35.7
12.111869,54.060285,35.6
12.111849,54.061511,35.9
12.111829,54.061601,36.1
12.111822,54.061631,36.3
12.111805,54.061694,36.4
12.111800,54.061716,36.5
12.111639,54.059206,36.0
12.111706,54.059582,36.2
12.111707,54.059863,35.9
12.111641,54.060280,35.7
12.111584,54.061047,36.6
12.111453,54.061483,36.3
12.111430,54.061503,36.3
12.111443,54.061525,36.4
12.111422,54.061593,36.4
12.111418,54.061574,36.5
12.111645,54.058551,36.8
12.111573,54.059074,36.2
12.111558,54.059121,36.5
12.111374,54.059765,36.4
12.111468,54.059910,36.1
12.111345,54.060273,36.4
12.111392,54.061663,36.6
12.111192,54.058721,37.4
12.111242,54.059804,36.5
12.111168,54.059831,36.5
12.111209,54.059999,36.3
12.111209,54.060269,36.5
12.111163,54.060266,36.7
12.111281,54.061755,36.8
12.111272,54.061793,36.9
12.111113,54.059005,37.6
12.111028,54.059892,36.7
12.111098,54.060044,36.4
12.111027,54.060263,36.9
12.110878,54.059096,38.0
12.110954,54.059919,36.7
12.110981,54.060260,36.8
12.110844,54.060256,36.9
12.110963,54.060936,37.0
12.110946,54.061375,36.9
12.110936,54.061468,36.9
12.110912,54.061556,36.8
12.110892,54.061641,36.8
12.110896,54.061623,36.8
12.110894,54.059215,37.9
12.110702,54.059953,37.0
12.110808,54.060036,36.8
12.110807,54.060074,36.7
12.110798,54.060254,37.0
12.110726,54.061763,36.9
12.110611,54.059760,37.3
12.110662,54.060249,37.1
12.110530,54.060754,37.3
12.110530,54.061034,37.3
12.110532,54.061340,37.1
12.110582,54.061458,37.0
12.110413,54.059389,38.5
12.110442,54.059936,37.3
12.110416,54.059935,37.3
12.110434,54.060238,37.3
12.110533,54.060801,37.3
12.110456,54.061158,37.3
12.110407,54.061751,37.2
12.110257,54.059582,38.2
12.110269,54.059930,37.4
12.110354,54.060666,37.3
12.110331,54.060931,37.5
12.110344,54.061514,37.4
12.110252,54.060231,37.3
12.110004,54.060721,37.4
12.109956,54.061353,37.9
12.109938,54.061421,37.9
12.109934,54.061437,38.0
12.109909,54.061616,38.1
12.109743,54.059038,39.8
12.109986,54.060122,37.3
12.109803,54.060858,37.6
12.109979,54.061272,37.6
12.109918,54.061124,37.4
12.109629,54.060090,37.1
12.109654,54.060113,37.1
12.109489,54.059353,39.1
12.109430,54.059910,37.3
12.109530,54.060000,37.2
12.109455,54.059933,37.3
12.109430,54.061165,36.9
12.109484,54.061394,37.6
12.109479,54.061418,37.6
12.109459,54.061529,37.9
12.109356,54.059843,37.5
12.109331,54.059820,37.5
12.109352,54.061156,36.7
12.109231,54.059730,37.8
12.109186,54.061248,36.7
12.109208,54.061458,37.3
12.108973,54.060889,36.3
12.108685,54.061256,36.3
12.108672,54.061297,36.3
12.108664,54.061342,36.3
12.108655,54.061386,36.3
12.108648,54.061421,36.4
12.108637,54.061489,36.4
12.108653,54.059729,38.0
12.108395,54.060143,37.4
12.108368,54.060118,37.5
12.108362,54.061025,36.0
12.108262,54.061242,36.2
12.108317,54.061294,36.1
12.108312,54.061335,36.1
12.108116,54.061130,36.3
12.108266,54.061290,36.1
12.108223,54.061398,36.2
12.108219,54.061413,36.2
12.108150,54.061564,36.3
12.107780,54.061169,36.9
12.108096,54.061570,36.2
12.107754,54.061315,36.9
12.107734,54.061359,37.0
12.107763,54.061271,36.8
12.107729,54.061379,37.0
12.107534,54.060610,39.9
12.107536,54.060985,37.5
12.107364,54.061104,37.8
12.107355,54.061138,37.7
12.107348,54.061200,37.5
12.107336,54.061241,37.4
12.107323,54.061286,37.3
12.107297,54.060701,39.5
12.107237,54.061510,37.0
12.106678,54.061055,38.7
12.106695,54.061092,38.7
12.106759,54.061182,38.8
12.106817,54.061348,38.2
12.106170,54.060496,38.0
12.105828,54.060233,38.3
12.109940,54.067590,30.0
12.109794,54.067592,30.2
12.109446,54.067913,29.5
12.108298,54.068175,30.1
12.107919,54.066515,35.3
12.108080,54.066705,34.6
12.107752,54.067457,33.6
12.107601,54.068122,30.8
12.106996,54.066700,34.9
12.106246,54.063419,35.8
12.106503,54.066691,34.5
12.106311,54.067320,34.5
12.106240,54.068192,31.6
12.105854,54.063731,35.7
12.105792,54.067098,35.4
12.105641,54.067960,33.8
12.105532,54.068129,32.5
12.105339,54.066330,35.8
12.105310,54.066304,35.9
12.105163,54.067709,35.4
12.105126,54.067723,35.4
12.105122,54.066014,36.3
12.105010,54.067572,35.7
12.105558,54.092016,11.3
12.150404,54.067008,4.3
12.150048,54.066543,7.0
12.148707,54.068090,3.4
12.150999,54.065883,8.1
12.124851,54.087414,9.1
12.125754,54.086562,9.9
12.124338,54.089483,8.2
12.124720,54.088833,9.3
12.128143,54.092118,1.6
12.128478,54.092111,2.0
12.126444,54.087172,10.7
12.126488,54.087270,11.2
12.127226,54.086689,12.0
12.125161,54.087567,9.1
12.125255,54.087514,9.5
12.125712,54.087486,9.8
12.125467,54.087650,9.2
12.124779,54.087842,7.8
12.125004,54.088709,9.5
12.125138,54.089367,9.6
12.125013,54.089299,9.5
12.124253,54.089628,7.4
12.125256,54.089319,9.9
12.124907,54.089972,8.1
12.124789,54.090041,7.5
12.125019,54.090015,8.2
12.124990,54.090205,7.7
12.126721,54.091463,3.6
12.126770,54.091451,3.6
12.126740,54.090077,11.1
12.125786,54.091456,3.1
12.125769,54.091431,3.1
12.126584,54.091830,1.8
12.135799,54.073785,16.6
12.135762,54.073767,16.6
12.135726,54.073748,16.6
12.135651,54.073711,16.5
12.137397,54.072898,16.5
12.135674,54.071680,17.9
12.136094,54.071342,18.4
12.135923,54.071232,18.6
12.135030,54.071288,18.2
12.136016,54.071047,19.1
12.122849,54.085854,12.6
12.122810,54.085901,12.5
12.106788,54.091624,10.2
12.112401,54.084329,12.8
12.109869,54.084312,12.1
12.109828,54.086795,12.9
12.104981,54.088211,15.5
12.105055,54.088175,15.5
12.110489,54.084594,11.9
12.112804,54.084976,12.2
12.112867,54.084979,12.2
12.112923,54.084980,12.2
12.113784,54.085253,12.4
12.113992,54.084861,13.1
12.113822,54.084876,12.9
12.115628,54.087009,10.2
12.115717,54.086938,10.4
12.115319,54.086963,10.6
12.115454,54.086589,10.8
12.115541,54.086607,10.7
12.115629,54.086626,10.7
12.115857,54.086769,10.8
12.115842,54.086813,10.7
12.115932,54.086183,11.4
12.115881,54.085993,11.9
12.116060,54.085773,12.6
12.116368,54.085825,12.4
12.116381,54.085804,12.5
12.116425,54.085589,13.2
12.116606,54.085446,13.5
12.115706,54.085445,13.7
12.115623,54.085480,13.3
12.115085,54.085677,12.4
12.114627,54.085796,11.9
12.114160,54.085936,11.4
12.114488,54.086010,11.7
12.114602,54.086147,11.3
12.115153,54.086062,11.7
12.114990,54.086640,11.0
12.115203,54.086765,10.9
12.115253,54.086871,10.8
12.114160,54.086948,9.4
12.114202,54.086992,9.4
12.114233,54.087023,9.4
12.114315,54.087115,9.4
12.114343,54.087160,9.2
12.114242,54.087208,9.0
12.114093,54.087255,8.8
12.113946,54.087298,9.0
12.113850,54.087327,8.9
12.113805,54.087341,8.9
12.113704,54.087376,8.9
12.113570,54.087215,10.2
12.113517,54.087160,9.4
12.113494,54.087134,9.4
12.113471,54.087109,9.4
12.113729,54.087037,9.3
12.113867,54.086973,9.7
12.113251,54.086886,9.8
12.113766,54.086478,10.6
12.114578,54.087081,9.9
12.114326,54.087030,9.7
12.114178,54.086685,10.5
12.114175,54.086630,10.5
12.113634,54.086234,11.0
12.113881,54.086271,11.1
12.112640,54.086443,11.2
12.112276,54.086904,10.9
12.112317,54.087128,11.1
12.112558,54.087138,10.8
12.112618,54.087512,10.3
12.112631,54.087527,10.2
12.112728,54.087615,10.1
12.112843,54.087668,9.9
12.112896,54.087758,10.1
12.113174,54.087753,10.6
12.114355,54.087218,8.8
12.114170,54.087343,8.4
12.113794,54.087486,9.3
12.115000,54.088096,8.5
12.115490,54.088104,9.4
12.115637,54.088298,8.8
12.115228,54.088600,7.4
12.115767,54.088557,8.6
12.115495,54.088773,8.3
12.114363,54.089053,8.4
12.113958,54.088883,8.5
12.113846,54.088822,8.8
12.113814,54.088518,9.1
12.114569,54.087863,9.4
12.114049,54.088023,9.2
12.113790,54.088277,9.1
12.113790,54.088098,9.2
12.113483,54.088190,9.5
12.112619,54.088384,10.0
12.112673,54.088655,9.5
12.112784,54.088618,9.6
12.112908,54.088788,9.5
12.112820,54.088919,9.6
12.113372,54.089281,8.8
12.113547,54.089439,8.5
12.113275,54.089409,8.8
12.113141,54.089456,8.9
12.112512,54.089294,9.4
12.112386,54.089195,9.3
12.112248,54.088763,9.5
12.112157,54.088685,9.6
12.111814,54.088653,10.1
12.111671,54.088697,10.2
12.111970,54.088631,10.0
12.112524,54.088503,9.8
12.111543,54.088155,10.2
12.111575,54.088197,10.0
12.112085,54.088030,10.1
12.112294,54.088022,10.2
12.111647,54.087843,10.5
12.111599,54.087357,11.3
12.111570,54.087321,11.3
12.111558,54.087297,11.4
12.111522,54.087249,11.5
12.111480,54.087239,11.6
12.111256,54.086933,12.2
12.111116,54.087007,12.2
12.111020,54.086968,12.4
12.110583,54.087062,12.4
12.110986,54.087672,11.4
12.111426,54.087637,11.0
12.111618,54.087889,10.5
12.111300,54.088023,10.6
12.111342,54.088069,10.5
12.110798,54.088479,10.6
12.110494,54.088455,11.1
12.110421,54.088372,11.3
12.110581,54.088241,11.3
12.110506,54.088167,11.4
12.110279,54.088212,11.6
12.110186,54.088095,11.9
12.110202,54.087840,12.0
12.110074,54.087670,12.2
12.109922,54.087614,12.4
12.110024,54.087565,12.4
12.109963,54.087571,12.4
12.109740,54.087357,12.5
12.109499,54.087401,12.5
12.110338,54.088740,10.7
12.109775,54.087656,12.3
12.110476,54.088512,11.0
12.111260,54.088878,10.2
12.111252,54.089118,10.2
12.110571,54.089345,10.3
12.111205,54.089955,9.0
12.110828,54.090000,9.0
12.111256,54.090084,8.7
12.111763,54.090440,8.2
12.111707,54.090443,8.2
12.112791,54.090646,8.2
12.113057,54.091110,7.3
12.111436,54.090718,7.8
12.111438,54.090733,7.8
12.111494,54.090808,7.6
12.112034,54.091422,6.4
12.112126,54.091497,6.2
12.112353,54.091529,6.1
12.112195,54.091574,5.9
12.112384,54.091621,5.8
12.113183,54.091328,6.5
12.112267,54.091746,5.6
12.112327,54.091722,5.6
12.112491,54.091432,6.6
12.113883,54.090894,6.5
12.113867,54.090545,7.1
12.113871,54.090501,7.1
12.113721,54.090541,7.0
12.113407,54.090323,7.4
12.113654,54.090146,7.7
12.113433,54.090045,7.7
12.113229,54.090065,7.7
12.113746,54.089815,8.0
12.113807,54.089772,8.1
12.113917,54.089865,8.1
12.113857,54.089905,8.0
12.113849,54.090270,7.6
12.114152,54.090401,7.6
12.114487,54.090477,8.0
12.115407,54.089493,9.3
12.115445,54.089497,9.3
12.115774,54.089209,9.4
12.116088,54.089133,9.5
12.116136,54.089132,9.5
12.116136,54.090347,10.6
12.116838,54.089734,11.0
12.117089,54.090002,12.1
12.117000,54.090134,12.3
12.117205,54.090184,12.7
12.116814,54.090270,12.1
12.116663,54.090351,11.8
12.116487,54.090400,11.5
12.116299,54.090386,10.9
12.116188,54.090390,10.8
12.116148,54.091182,8.7
12.115751,54.091163,8.5
12.115959,54.091110,9.1
12.116304,54.090988,9.9
12.116254,54.091005,9.9
12.116238,54.091135,9.0
12.116465,54.091180,8.8
12.116537,54.090956,10.3
12.116597,54.091075,8.9
12.116552,54.090906,10.8
12.116917,54.091233,7.5
12.117016,54.091320,6.7
12.116966,54.091339,6.8
12.116284,54.091486,6.8
12.116838,54.091568,5.5
12.116606,54.091621,5.5
12.116683,54.091696,5.2
12.116466,54.091771,5.3
12.116314,54.091787,5.6
12.116802,54.092377,2.5
12.116715,54.092269,2.9
12.116933,54.092208,2.7
12.116973,54.092198,2.7
12.116997,54.092231,2.7
12.117373,54.092142,3.2
12.117037,54.092822,2.1
12.116843,54.093287,2.2
12.115969,54.093189,2.5
12.115176,54.092646,3.3
12.114422,54.093113,2.7
12.113852,54.092955,2.7
12.113213,54.092916,2.4
12.113264,54.092912,2.4
12.115271,54.092097,4.5
12.115103,54.092084,4.4
12.113527,54.092329,3.9
12.114041,54.092419,3.6
12.112875,54.092196,4.1
12.113085,54.092016,5.0
12.113035,54.092039,5.0
12.112510,54.092151,4.7
12.111054,54.092100,5.9
12.108961,54.091538,8.4
12.108690,54.091656,8.1
12.108753,54.091793,8.1
12.108828,54.091759,8.0
12.108905,54.091726,8.0
12.108944,54.091709,8.0
12.108983,54.091692,8.1
12.109127,54.089806,10.8
12.109343,54.089523,10.5
12.108937,54.089596,11.0
12.108907,54.089605,11.0
12.107640,54.087931,13.9
12.107357,54.087356,14.8
12.106675,54.087540,15.4
12.106547,54.087456,15.6
12.106149,54.087662,15.8
12.107633,54.088338,13.5
12.107974,54.088554,13.0
12.108212,54.089041,12.2
12.106104,54.090807,11.8
12.106905,54.091072,9.9
12.107173,54.091175,9.8
12.107300,54.091249,9.7
12.107449,54.091222,9.7
12.106603,54.091492,10.5
12.107333,54.092121,9.7
12.107682,54.092084,9.4
12.109059,54.092618,8.7
12.108752,54.092365,8.5
12.109380,54.092111,6.8
12.110747,54.091849,6.1
12.110670,54.091895,6.1
12.111208,54.091877,6.0
12.112294,54.092685,3.6
12.112223,54.092604,3.8
12.112327,54.092783,3.7
12.112584,54.092944,3.2
12.111204,54.092821,6.5
12.112810,54.093245,2.9
12.117075,54.088417,11.0
12.117941,54.088053,12.2
12.118828,54.087528,12.0
12.118874,54.087526,12.0
12.119286,54.091068,7.9
12.123493,54.089261,6.8
12.119230,54.087663,11.1
12.121329,54.091291,3.0
12.118136,54.088057,12.1
12.119447,54.088271,9.9
12.117291,54.088095,11.6
12.120740,54.091651,2.6
12.117796,54.091422,5.2
12.121030,54.091356,2.9
12.118238,54.089755,13.0
12.123188,54.089099,6.4
12.119524,54.088228,9.9
12.118427,54.088085,11.9
12.117307,54.088034,11.8
12.121527,54.087172,11.0
12.118892,54.087494,12.0
12.119385,54.092606,2.5
12.123431,54.090444,3.0
12.123252,54.090462,2.8
12.123095,54.090483,2.7
12.122235,54.090347,3.9
12.122878,54.090348,3.2
12.123503,54.089512,6.0
12.123184,54.089900,4.0
12.122949,54.089745,4.3
12.122958,54.089900,4.0
12.122955,54.089667,4.4
12.122952,54.089268,5.4
12.122946,54.089125,5.8
12.123069,54.089179,5.8
12.123040,54.088988,6.6
12.122941,54.088972,6.4
12.123001,54.089271,5.3
12.123473,54.089294,6.4
12.123805,54.089036,8.0
12.123632,54.088545,7.1
12.122117,54.088959,7.7
12.122437,54.088828,7.3
12.119582,54.091517,3.3
12.118439,54.090444,13.4
12.119284,54.087664,10.9
12.119347,54.087627,10.7
12.119883,54.087681,9.8
12.121369,54.091273,3.0
12.122026,54.091074,2.8
12.120734,54.091271,3.4
12.120358,54.091348,3.6
12.118289,54.089827,13.4
12.117745,54.091371,5.6
12.117639,54.089992,13.0
12.121948,54.090168,5.4
12.123767,54.088686,7.8
12.119446,54.088148,10.0
12.119301,54.088178,10.1
12.118860,54.088160,11.0
12.118901,54.088136,11.1
12.119073,54.087646,11.5
12.120493,54.087797,8.8
12.118382,54.089782,13.3
12.118915,54.091779,3.3
12.120434,54.088604,9.9
12.122332,54.091043,3.0
12.120350,54.088976,10.9
12.119427,54.089466,13.1
12.119771,54.088112,9.6
12.119447,54.088123,10.0
12.120922,54.087698,8.3
12.117462,54.088108,11.8
12.116863,54.088054,11.2
12.117114,54.089227,10.4
12.117167,54.089281,10.7
12.118070,54.088369,11.5
12.117540,54.089301,11.0
12.117620,54.089257,10.9
12.117849,54.089136,10.8
12.117771,54.089177,10.7
12.122958,54.089553,4.7
12.119958,54.088527,9.6
12.123885,54.091202,2.0
12.121870,54.088186,8.0
12.118457,54.088164,11.5
12.117676,54.090542,12.7
12.119334,54.088334,9.9
12.119864,54.092324,1.9
12.116241,54.088015,10.2
12.116965,54.087960,11.5
12.117212,54.087980,11.7
12.118229,54.088375,11.3
12.116394,54.088175,10.1
12.118953,54.092277,3.0
12.122730,54.090526,2.9
12.121054,54.091405,2.8
12.120687,54.091247,3.6
12.117363,54.085620,13.3
12.120111,54.087200,9.6
12.119652,54.086840,10.9
12.119330,54.086796,11.5
12.119310,54.086673,11.6
12.123261,54.087446,8.2
12.123473,54.087357,8.5
12.123313,54.087694,7.3
12.123180,54.087170,9.3
12.121266,54.086890,12.6
12.121328,54.086713,13.5
12.121379,54.086890,12.8
12.121634,54.087295,10.1
12.121481,54.087168,10.8
12.120446,54.086612,14.2
12.120360,54.086608,13.8
12.120279,54.086607,13.4
12.120248,54.086496,13.6
12.120057,54.086383,13.7
12.119750,54.086271,13.4
12.119731,54.086192,13.7
12.119379,54.086002,14.5
12.122020,54.087370,9.9
12.122043,54.087433,9.3
12.121984,54.087420,9.6
12.121960,54.087441,9.3
12.121971,54.087010,11.8
12.122213,54.087026,10.9
12.123913,54.086125,10.6
12.122252,54.085788,14.1
12.114265,54.089279,8.6
12.105607,54.089068,14.3
12.105778,54.089919,12.8
12.106314,54.090718,11.8
12.120946,54.087600,8.3
12.120566,54.087423,8.8
12.117852,54.087031,13.4
12.117448,54.087514,12.4
12.117451,54.087634,12.5
12.116731,54.086451,12.3
12.116693,54.086434,12.3
12.116615,54.086529,12.0
12.116675,54.086537,11.9
12.117274,54.086703,12.2
12.116836,54.086523,12.8
12.117126,54.086633,12.3
12.113662,54.062504,35.8
12.113745,54.062512,35.7
12.114036,54.062539,35.7
12.114244,54.062558,35.7
12.114616,54.062593,35.6
12.115179,54.062720,35.1
12.115690,54.062783,34.6
12.109496,54.065648,32.6
12.108369,54.065591,33.4
12.108113,54.065827,33.7
12.108734,54.066331,33.4
12.107748,54.064755,34.5
12.107833,54.064832,34.0
12.107862,54.064857,33.7
12.107997,54.064977,33.5
12.108139,54.065102,33.3
12.108252,54.065203,33.2
12.107007,54.064802,34.9
12.106828,54.064528,35.2
12.107160,54.064231,35.1
12.107135,54.064207,35.1
12.107105,54.064179,35.1
12.106925,54.064466,35.2
12.106208,54.061158,38.3
12.106154,54.061077,38.4
12.106398,54.061165,38.5
12.104389,54.061402,37.3
12.104463,54.061439,37.5
12.119047,54.062158,31.8
12.125476,54.065827,27.2
12.128219,54.063456,25.9
12.127855,54.063463,26.1
12.127540,54.063573,26.1
12.135156,54.070786,19.5
12.135135,54.070759,19.5
12.114993,54.079810,18.5
12.115363,54.079217,19.6
12.114311,54.076613,22.4
12.136190,54.068778,18.8
12.133658,54.064011,15.6
12.132525,54.064271,24.4
12.129918,54.062847,25.3
12.133569,54.069085,21.3
12.135485,54.066729,22.5
12.134715,54.066848,23.1
12.133787,54.067063,23.0
12.131780,54.064684,25.5
12.132029,54.064902,23.7
12.132073,54.064916,23.3
12.102895,54.074183,33.9
12.099049,54.069977,37.1
12.095319,54.073079,38.2
12.095785,54.071869,37.6
12.095721,54.071927,37.6
12.097784,54.076451,36.7
12.096382,54.075055,36.2
12.094280,54.075142,38.3
12.093954,54.075047,38.3
12.093179,54.075399,38.4
12.107229,54.071149,33.6
12.114223,54.083361,18.5
12.103876,54.086149,19.8
12.106268,54.083621,17.6
12.106902,54.083272,15.7
12.110491,54.082945,17.8
12.110640,54.080007,22.0
12.108455,54.080699,22.5
12.112528,54.080987,19.2
12.112471,54.079848,19.8
12.110170,54.079355,23.8
12.109167,54.079798,23.3
12.108924,54.079809,23.5
12.105345,54.079665,27.3
12.105359,54.079572,27.2
12.104576,54.079556,27.6
12.104525,54.079545,27.6
12.104426,54.079527,27.8
12.104377,54.079524,27.8
12.105987,54.079951,26.0
12.105922,54.079988,26.0
12.105856,54.080023,26.1
12.105619,54.080171,26.0
12.103982,54.079547,27.9
12.106525,54.080766,24.6
12.106348,54.080660,24.8
12.106980,54.081079,24.2
12.106951,54.081057,24.3
12.109410,54.082023,20.5
12.109330,54.081876,20.4
12.106515,54.081435,22.6
12.083374,54.069804,45.6
12.078812,54.068042,44.3
12.068597,54.064346,44.3
12.086204,54.091662,23.7
12.081154,54.085798,30.8
12.077860,54.084120,39.9
12.077164,54.083856,39.8
12.076393,54.083643,39.7
12.076002,54.084548,37.9
12.075957,54.084721,38.1
12.078503,54.085171,37.4
12.077485,54.085259,37.5
12.078820,54.083197,41.8
12.077424,54.085789,36.4
12.078699,54.086275,33.7
12.080284,54.083923,37.9
12.079531,54.083601,40.1
12.079313,54.083956,39.7
12.079377,54.084459,37.0
12.080089,54.085032,33.5
12.078868,54.084663,37.3
12.079370,54.084646,36.1
12.079269,54.085030,35.2
12.078866,54.085539,36.5
12.079041,54.086030,32.9
12.079068,54.086066,32.9
12.081969,54.084183,34.5
12.086571,54.083145,34.6
12.087323,54.083187,34.5
12.087218,54.083594,33.7
12.087492,54.084586,29.4
12.086732,54.085719,29.6
12.085900,54.084223,31.8
12.085993,54.083961,32.5
12.085967,54.083509,33.7
12.085652,54.084967,30.4
12.084734,54.085136,30.7
12.084808,54.084590,31.3
12.084204,54.084463,32.0
12.084212,54.084525,31.8
12.082753,54.084634,31.9
12.080681,54.084640,32.8
12.080312,54.084670,33.7
12.079999,54.084605,35.1
12.081464,54.085939,30.5
12.083105,54.086204,29.5
12.082928,54.086372,29.3
12.084274,54.085615,30.5
12.084084,54.085484,30.5
12.084340,54.085312,30.6
12.083828,54.086181,29.8
12.086600,54.085390,29.5
12.085870,54.085469,30.0
